,Sample,cell_id,replicate,treatment,time_point,Treatment Start Date,sub_experiment,Filename,cell_line,ACTA2,ADAMTS1,ATP6AP1,B2M,BGN,BHLHE40,CAV1,CDKN2A,CDKN2B,COL1A1,COL1A2,COL4A1,COL5A1,CTGF,DCN,EGR2,ELN,ENG,ETS1,FBLN1,FBN1,FGF2,FN1,FOSB,GADD45B,GUSB,HAS2,ID1,IL1A,IL1B,IL6,ITGA1,ITGA2,JUN,JUNB,LARP6,LOXL1,LOXL2,LTBP2,MMP1,MMP13,MMP14,MMP2,NOX4,PDGFA,PMEPA1,PPIA,PPP3CA,PSMD14,PTEN,RARA,RARG,RHOB,SERPINE1,SERPINE2,SKI,SKIL,SMAD3,SMAD7,SPARC,TGFB1,TGFBR1,TGFBR2,THBS1,THBS2,TIMP1,TIMP3,TP53BP1,VCAN,VEGFA,VIM
Ct,TGFb_2_G_4,G,4,TGFb,2.0,18-07-2017,1,GSS2375_WellData_p12.txt,Adult,25.72226,25.65754,24.72349,20.38813,24.5316,24.48751,20.82895,26.4678,30.99556,21.57689,21.66072,26.26877,29.55505,22.08393,19.85301,,29.73044,24.30929,26.61668,19.78183,22.44209,26.30113,16.99234,,22.72996,26.44432,28.67414,24.19722,,,28.62506,27.53374,27.68487,24.48375,23.78383,25.18989,24.80012,26.07036,23.48004,20.19756,,22.80021,20.60515,29.02029,28.18891,26.84313,21.7954,25.31096,26.27316,25.57271,26.72769,25.38387,24.36874,21.52104,21.83179,24.00644,24.73038,24.643,25.27883,22.22369,25.69556,25.40764,23.47629,20.73679,23.47159,18.78477,22.36258,25.71202,24.23355,25.70267,17.33296
Ct,TGFb_2_G_5,G,5,TGFb,2.0,18-07-2017,1,GSS2375_WellData_p13.txt,Adult,25.59626,25.64285,24.55097,20.10406,24.90187,24.47422,21.25157,26.47801,30.84889,21.45713,21.5331,26.53004,29.18962,21.77786,19.98747,,28.34928,24.49475,26.02011,19.31234,22.75668,26.10883,17.02218,,22.82464,26.66323,29.18261,23.9262,,,28.88316,26.31524,27.20921,23.76331,23.80497,25.03072,24.77806,26.04608,23.2622,19.93257,31.8182,23.21526,20.44693,29.13689,27.46672,26.35705,22.13163,24.84148,26.50544,25.45707,27.05186,25.71369,23.84319,21.198,21.56531,24.14567,25.01177,24.13355,24.95739,22.08025,25.4178,25.26748,23.59411,20.64138,23.24879,18.40586,22.4061,25.08736,23.83392,25.70211,16.90967
Ct,TGFb_2_G_6,G,6,TGFb,2.0,18-07-2017,1,GSS2375_WellData_p18.txt,Adult,25.59602,25.46527,24.46658,20.26882,24.56184,24.62937,20.74082,26.37701,31.40269,21.2806,21.28379,26.5312,29.98694,21.95714,18.94281,,28.16566,24.2351,26.23675,19.80072,22.58431,26.06639,16.84044,,22.79862,27.81832,28.5929,24.32979,,,30.87033,27.85949,27.27282,24.83986,23.56275,25.09449,24.5234,26.0189,23.4067,19.69866,31.27679,22.533,20.34964,28.64719,27.5054,26.56444,21.99957,25.16236,26.36236,25.76596,26.71438,25.7247,24.17032,21.12451,20.98557,24.6138,25.30811,24.7247,25.1379,21.86472,25.92752,25.53715,23.31161,20.7148,23.5055,18.35774,22.09502,25.64668,24.21081,25.70271,17.20089
Ct,TGFb_2_H_1,H,1,TGFb,2.0,27-06-2017,2,GSS2375_WellData_p2.txt,Adult,25.87764,26.82642,25.29592,20.8922,26.28279,26.07228,21.33962,26.95004,30.36338,21.3807,21.17762,26.76829,27.39031,25.10999,20.68758,,27.88895,24.78255,26.83553,19.76335,22.08591,27.66356,18.17104,30.91769,24.79483,27.04624,27.19267,24.42929,,,31.02436,28.50896,27.97074,25.5935,24.57759,25.29465,24.1338,27.41298,23.2827,23.42135,30.45132,22.84737,20.96031,32.54228,30.65582,27.8491,22.05098,25.86366,27.13983,25.77219,27.34883,25.25035,25.22948,23.94556,25.59957,24.35393,26.49149,24.80329,27.5072,22.5044,25.58242,27.6291,24.68711,22.93038,22.82441,20.17092,22.74591,25.4759,25.00081,27.18002,17.77017
Ct,TGFb_2_H_2,H,2,TGFb,2.0,27-06-2017,2,GSS2375_WellData_p5.txt,Adult,25.73823,26.6881,24.75352,20.33147,25.72467,26.1227,20.89861,26.10916,31.27467,21.09602,20.74465,26.16962,28.2551,24.68582,19.66099,,28.02394,24.64623,27.05761,19.24421,21.83575,26.62894,17.82623,32.12801,24.6208,26.43725,27.24274,24.54985,,,28.55459,27.11867,27.0424,24.8966,24.24737,24.48884,24.00889,27.4186,22.97511,22.65058,29.26875,22.0179,20.51995,,30.42476,26.99943,21.89445,25.20873,26.63513,25.06062,26.80169,24.50066,24.48675,23.64994,25.13471,23.94995,26.09562,24.67372,27.09317,22.06137,25.06776,26.70624,23.91068,22.52419,22.51055,19.70155,21.98127,24.90005,24.14807,26.87984,17.31723
Ct,TGFb_2_H_3,H,3,TGFb,2.0,27-06-2017,2,GSS2375_WellData_p8.txt,Adult,25.86876,27.408,25.18295,20.79448,26.05747,26.2287,21.23454,27.52642,30.81424,21.64544,21.41898,27.1501,29.35798,24.79938,19.87777,,29.19296,24.79247,26.9162,19.69822,21.8809,27.88824,18.09063,31.51166,25.73572,27.1075,26.94161,25.40283,,,28.51726,29.41534,27.88904,25.60907,25.09595,25.13997,24.95432,27.66001,23.63696,23.21296,28.71644,22.24364,21.0564,31.88746,30.52155,28.43795,22.29066,25.51622,26.53213,25.54064,28.23526,24.72309,25.58486,24.1112,25.08459,24.47623,25.72153,24.95752,27.40177,22.21086,25.82974,26.87453,24.50851,22.72025,23.22936,20.34601,22.94577,24.85975,24.18335,27.64318,17.74807
Ct,TGFb_2_H_4,H,4,TGFb,2.0,27-06-2017,2,GSS2375_WellData_p11.txt,Adult,26.16932,27.9587,24.74298,20.39978,25.78265,25.91002,21.13262,27.4088,,21.51858,21.44477,27.36126,28.37687,25.59011,20.46013,,28.59066,24.60848,27.07546,20.00071,22.0256,27.46912,18.40937,33.45256,25.08911,26.94926,28.26991,25.70294,,,29.04933,28.90714,28.54297,25.6593,25.23018,25.57774,24.49429,28.48814,23.69953,22.91248,29.78675,22.68818,21.15872,30.95695,30.78546,27.68221,22.18628,25.4481,26.88225,26.27131,27.69525,25.11294,25.33085,24.16982,25.54555,24.71916,26.47055,24.48482,27.47092,22.57284,25.55391,27.20979,24.75314,23.15908,23.42576,20.44,22.85272,25.07406,24.55039,27.01007,17.87704
Ct,TGFb_2_H_5,H,5,TGFb,2.0,27-06-2017,2,GSS2375_WellData_p14.txt,Adult,26.05216,27.55613,25.23885,20.21702,25.95452,26.28233,21.06834,27.39576,32.35282,21.69641,22.05723,27.63744,30.04083,24.52439,19.70923,,29.7513,24.97505,26.69107,19.67646,21.90925,27.72046,18.12481,31.84286,25.27859,27.17866,27.57826,26.21211,,,28.94595,26.96949,27.33051,24.98599,25.06593,25.02579,24.59841,27.54931,23.55449,23.03341,30.56532,22.74428,20.60352,32.69628,32.26381,28.47259,22.00561,25.4619,27.00787,25.81873,28.00787,24.95251,25.25091,23.75025,24.91287,24.74195,25.73403,25.08085,26.67492,22.46183,25.86212,26.67635,24.26149,22.90075,22.93824,20.14475,23.06467,24.4255,24.31561,26.55355,17.84731
Ct,TGFb_2_H_6,H,6,TGFb,2.0,27-06-2017,2,GSS2375_WellData_p17.txt,Adult,25.89622,27.04398,24.91163,20.56083,25.94822,26.54398,21.15774,26.24142,32.87412,21.4479,21.31195,27.61186,29.16758,24.6378,19.34835,,28.488,25.06014,26.73495,19.88323,21.71443,26.94577,18.16194,33.20216,25.07187,27.64277,27.65251,24.86688,,,31.28531,27.97768,27.88783,25.23814,24.42859,24.8569,24.26244,27.67197,23.41073,22.8482,30.62116,22.17085,20.61476,,30.34425,27.64072,22.11333,25.26724,26.7267,25.58677,27.59302,24.75377,25.28596,24.29611,24.50639,24.29953,26.11061,24.57481,26.9943,22.16848,25.79512,26.91365,24.25026,22.63155,22.80863,20.01751,22.45456,24.88226,24.68885,26.83971,17.38759
Ct,TGFb_2_I_1,I,1,TGFb,2.0,27-06-2017,3,GSS2375_WellData_p3.txt,Adult,26.08104,26.31939,25.00758,20.59433,26.04008,24.6604,21.44085,26.4199,31.27998,21.49393,21.16125,27.60766,29.637,23.0559,20.28942,,30.16228,25.24725,25.96674,20.21539,22.08404,26.88785,17.27023,31.85618,23.2529,27.0057,27.92372,23.79728,,,28.6264,28.71314,27.84628,25.21072,23.75784,25.48247,23.98396,27.44455,23.27501,21.29756,29.74681,22.14362,20.49507,29.44234,30.8591,27.67376,22.66425,26.14387,26.81645,25.65432,27.14874,25.21361,24.4565,22.12956,23.20324,24.70217,25.50964,25.42353,26.2903,22.62973,25.48635,25.33373,24.40707,24.28904,24.09509,19.23223,22.61625,25.84216,24.8988,26.62642,18.06118
Ct,TGFb_2_I_2,I,2,TGFb,2.0,27-06-2017,3,GSS2375_WellData_p4.txt,Adult,25.95388,26.34314,24.66207,20.66687,25.7144,24.69903,21.34339,26.34978,30.15961,21.44954,20.74941,27.44362,29.41698,23.07603,20.36819,32.35197,29.0078,25.13079,26.9976,20.21725,22.04852,26.87093,17.31034,30.58696,23.3064,27.08583,27.64034,23.48088,,,31.7978,28.143,27.70189,25.48274,23.77083,25.31247,23.95214,27.44171,22.93252,21.46978,29.79986,22.25972,20.70962,29.84874,30.1392,27.13389,22.73944,25.98731,27.04914,25.5504,27.06141,25.15934,24.7282,21.90647,22.91027,24.36645,25.2635,25.29217,25.93676,22.31866,25.37516,25.68649,24.18029,24.67961,23.98719,19.02662,22.15032,25.73998,24.77551,26.37288,17.84705
Ct,TGFb_2_I_3,I,3,TGFb,2.0,27-06-2017,3,GSS2375_WellData_p9.txt,Adult,26.10467,26.05399,25.3088,20.53975,26.49915,24.35542,21.30567,26.61743,29.35904,21.05366,20.58799,27.23401,28.48991,23.16722,20.28574,,28.58033,25.53209,27.42066,20.14633,21.80781,26.91464,17.03412,29.41884,23.03415,27.22701,28.25642,23.36222,,,29.93312,29.32521,27.61524,25.36099,23.50604,25.47389,23.56029,26.63813,22.81001,21.45158,30.02441,22.13308,20.59003,28.82015,29.79374,27.18311,22.44024,25.64569,26.59776,,26.68105,25.06861,24.66888,21.83971,22.65388,24.19466,25.54045,25.52152,25.67265,22.49584,25.17902,25.874,23.69453,24.38662,23.4484,19.10552,22.04033,25.4891,24.87213,25.95263,17.91722
Ct,TGFb_2_I_4,I,4,TGFb,2.0,27-06-2017,3,GSS2375_WellData_p10.txt,Adult,26.29164,25.96394,25.63444,20.72431,27.06909,24.69185,21.60712,26.86242,29.06314,21.40834,20.74703,27.10187,28.02122,23.34353,20.72317,31.82134,31.63815,25.28099,26.9474,20.51035,22.3982,26.89403,17.36903,29.32089,23.25375,27.39572,28.17956,23.31157,,,28.47718,28.73753,27.68073,25.66976,24.09057,25.62865,23.873,27.67762,23.12108,21.58051,31.83699,22.07443,21.1563,28.66856,30.29843,28.50265,22.59705,26.21641,27.30649,25.99174,26.98561,25.41187,25.0531,22.20694,23.08282,24.69588,25.69281,25.63888,25.8809,22.57393,25.60368,26.17791,24.18913,24.33142,23.87476,19.43596,23.24053,25.93434,25.17661,26.55592,18.12996
Ct,TGFb_2_I_5,I,5,TGFb,2.0,27-06-2017,3,GSS2375_WellData_p15.txt,Adult,25.96157,26.33107,24.6169,19.97091,26.00629,24.44422,21.08425,26.81375,29.39504,21.34087,20.73764,27.74213,29.80877,22.61197,19.2429,,29.02377,25.15173,27.09922,20.0691,21.87257,26.23627,17.23602,32.00092,23.29686,27.10246,27.94327,23.84109,,,29.67508,28.42035,27.79862,25.49092,23.78548,24.86462,23.66887,27.77733,23.05744,20.77382,30.6155,21.53014,20.19042,29.46295,29.75724,27.63308,22.29153,25.13721,26.56967,25.62439,27.09874,25.19216,24.0672,21.52684,22.63718,24.12194,24.70908,25.21759,25.47507,22.15611,24.96781,24.98983,23.59991,23.9209,23.68787,18.67039,21.97623,24.87903,24.08632,26.14301,17.48025
Ct,TGFb_2_I_6,I,6,TGFb,2.0,27-06-2017,3,GSS2375_WellData_p16.txt,Adult,25.63735,25.91742,25.04574,20.33858,25.98857,24.65573,21.44016,26.15944,29.63692,21.54185,20.37338,27.4169,30.02082,22.53864,19.23825,,28.56405,24.85307,27.12081,20.07809,21.55337,26.20847,17.11856,31.52665,23.41191,27.47219,28.43626,23.52724,,,29.22581,28.14797,27.14657,25.01526,23.5743,25.05323,23.63352,27.29003,22.80162,21.04981,31.11214,21.40231,20.26998,29.95195,29.26614,27.66247,22.10775,25.1249,26.48916,25.53085,27.11544,24.78853,24.35423,21.79787,22.61222,23.99945,25.01452,25.32388,25.50511,22.05672,25.41088,25.47217,23.91174,23.93542,23.77821,18.90616,21.88378,25.21084,24.51438,26.53211,17.32435
Ct,TGFb_3_A_1,A,1,TGFb,3.0,20-06-2017,1,GSS2375_WellData_p1.txt,HDFn,24.97438,24.71374,25.25062,20.57076,24.04552,24.8187,21.70758,27.62333,28.31838,19.7636,20.01608,24.5725,24.98708,22.6151,21.41202,27.00504,27.62334,24.55118,25.80283,20.90283,22.92764,25.70359,18.45897,33.42887,24.74046,26.68466,26.92533,23.76108,,,29.00721,27.34359,25.98058,24.56954,23.7255,25.33319,23.66799,25.21177,22.92162,25.12975,29.27507,22.87706,21.61954,26.24142,27.8578,25.08427,22.69479,25.47591,26.73784,25.33426,26.00039,25.94816,23.47847,20.67645,22.91561,24.01788,24.27891,24.40094,25.31575,21.6517,23.96032,25.93616,24.4885,21.54539,23.34517,20.84294,24.93822,25.32003,24.21297,26.83035,17.69411
Ct,TGFb_3_A_2,A,2,TGFb,3.0,20-06-2017,1,GSS2375_WellData_p6.txt,HDFn,24.61732,24.34186,24.58611,20.3518,23.82234,24.77269,21.21516,26.67434,28.28583,19.67632,19.65567,24.87403,25.97001,22.0577,20.26458,26.62225,26.80616,24.23323,26.28945,20.4062,22.28148,26.06206,17.86723,,24.983,26.33603,26.0002,23.61796,,,28.23464,26.53342,25.83544,24.06055,23.31088,24.93138,23.48575,25.19644,22.81625,24.74094,28.40373,21.91228,20.90627,26.00113,26.68418,24.66854,22.30217,24.47418,26.39934,24.11423,25.77257,25.15409,22.89714,20.24908,22.39895,23.07192,23.9494,24.23038,24.66196,21.13824,23.50201,25.97347,23.68888,20.8559,23.40106,20.32004,24.44889,24.99295,23.43117,26.13183,17.32217
Ct,TGFb_3_A_3,A,3,TGFb,3.0,20-06-2017,1,GSS2375_WellData_p7.txt,HDFn,24.1591,25.07593,23.95272,19.83436,23.48177,24.97447,21.24738,27.0195,30.28242,19.66241,19.71276,24.8964,27.77475,21.86346,19.39306,26.79414,28.14774,23.90215,24.95569,20.3471,22.52194,25.54753,18.00811,33.27705,25.0076,25.78085,25.33522,24.56298,,,27.31463,26.57158,25.31457,23.889,23.43522,24.96055,22.88516,25.4452,22.76702,24.28577,29.34473,21.54772,20.68563,25.98442,26.88146,24.76801,21.87275,25.01891,25.88533,23.9434,26.07146,24.95504,22.26433,19.8976,22.262,22.92292,23.19995,24.23916,24.85841,20.77077,23.72086,25.1203,23.40859,20.92534,22.7504,20.05374,25.17031,24.20466,23.14608,25.97052,17.23036
Ct,TGFb_3_A_4,A,4,TGFb,3.0,20-06-2017,1,GSS2375_WellData_p12.txt,HDFn,24.58143,24.94025,24.57125,20.71724,24.01027,25.35466,21.47755,27.36522,29.05663,20.06767,20.18737,25.28225,26.79086,22.8027,20.9378,26.89535,27.40707,24.45732,25.63425,20.77474,22.81859,25.87257,18.30358,34.01075,25.45112,26.1746,26.13057,24.04835,,,28.86294,27.50305,25.84076,24.28159,23.93871,25.59905,23.90249,25.84226,22.82977,25.231,30.5028,22.37245,20.96964,27.04742,27.30559,24.85972,22.50979,25.19248,26.67965,24.39252,26.1635,25.45506,23.37733,20.32907,23.1341,23.67852,24.5216,24.59668,25.06479,21.42862,24.18084,26.72573,24.28,21.56586,23.66286,20.67219,24.85427,24.96764,23.3506,26.16833,17.78615
Ct,TGFb_3_A_5,A,5,TGFb,3.0,20-06-2017,1,GSS2375_WellData_p13.txt,HDFn,24.43279,24.60534,24.77506,20.45827,24.38568,25.02865,21.69008,26.92653,28.52906,19.85745,19.87214,24.78583,26.47853,21.88707,21.17926,27.19172,27.2187,24.53669,25.59579,20.73671,22.61475,26.097,18.39573,,24.84279,26.96868,26.06511,23.91962,,,31.46591,26.40741,25.35791,24.13723,23.94711,25.29557,23.93827,25.63923,22.76941,24.76365,29.34481,22.01578,21.00355,26.22813,27.14607,24.64804,22.45112,24.85933,26.93476,24.2101,26.12984,25.70476,23.27701,20.44759,22.59899,23.3896,24.0675,24.35219,24.88857,21.47786,24.18318,25.65333,24.15519,21.35033,23.29178,20.14495,24.73611,24.48842,23.4467,26.32233,17.40061
Ct,TGFb_3_A_6,A,6,TGFb,3.0,20-06-2017,1,GSS2375_WellData_p18.txt,HDFn,24.53446,24.23481,24.73254,20.62319,24.073,25.69305,21.34029,26.98402,28.56026,20.13811,20.08697,25.16618,27.01373,22.0734,20.12831,27.64407,27.96868,24.6077,25.83092,20.77807,22.54918,25.65141,18.32858,,25.20193,26.30499,26.08067,24.11156,,,28.66138,27.01401,25.76012,24.51303,23.98014,25.08003,23.66295,25.4046,22.86732,24.44546,28.97395,22.1563,21.00622,27.59952,27.67124,25.29882,22.51192,24.64882,27.15926,24.42302,26.3256,25.54784,23.43119,20.52573,22.25878,23.81039,24.06236,24.84995,25.54367,21.18721,23.94714,26.22366,23.90422,21.31948,23.82629,20.36579,24.50094,25.27401,23.51716,26.03662,17.53536
Ct,TGFb_3_B_1,B,1,TGFb,3.0,20-06-2017,2,GSS2375_WellData_p2.txt,HDFn,25.1265,24.51131,25.27554,20.60188,23.53506,25.47855,21.53124,26.82088,28.49991,20.16863,20.57957,25.191,26.15059,22.16149,21.02917,27.62616,27.32819,24.64572,26.45512,20.54787,23.04693,25.77693,18.06003,33.09786,25.13399,27.32524,27.45622,24.98264,,,29.26251,27.8654,27.10882,24.54306,24.51447,25.58541,23.44399,26.1587,23.8181,24.39041,29.38495,22.93139,21.56195,26.84633,28.33727,25.6679,22.57286,25.72625,26.99392,24.81712,26.90466,26.0349,23.95369,21.05607,22.87825,24.28065,24.65674,25.34371,25.86315,22.00506,24.3067,26.80396,24.54263,21.10154,22.94562,20.16327,24.96727,25.15467,24.06845,27.5226,18.13469
Ct,TGFb_3_B_2,B,2,TGFb,3.0,20-06-2017,2,GSS2375_WellData_p5.txt,HDFn,24.70171,24.25786,24.53154,19.92961,23.20991,25.49977,20.94765,26.59705,29.53141,19.58274,19.73158,24.93114,26.60835,21.66435,20.56175,28.07312,26.57362,24.30842,25.67898,19.87892,22.62906,25.64177,17.61356,,25.76274,26.12784,27.05076,24.8496,,,28.32127,27.11195,26.43318,23.70711,23.84863,24.89562,23.12005,25.63626,23.42844,23.92617,28.69165,22.19055,20.75458,26.74201,28.42395,25.15086,21.97326,24.42516,26.38204,23.92761,26.19222,25.04028,23.2187,20.50583,22.35332,23.30299,24.1287,24.42073,25.78054,21.17875,24.10058,26.11367,23.65892,20.61125,22.71953,19.4085,24.4819,24.43946,22.5768,26.56178,17.35337
Ct,TGFb_3_B_3,B,3,TGFb,3.0,20-06-2017,2,GSS2375_WellData_p8.txt,HDFn,24.71281,24.46192,24.65508,20.34355,23.22886,25.63517,21.1647,26.34859,29.35773,19.94714,20.035,25.0928,26.62036,21.72099,19.6534,27.73135,26.60857,24.30013,25.98104,20.17686,22.36004,25.67035,18.01062,,25.29775,26.96694,26.75792,24.98035,,,29.25041,27.28004,26.08118,23.94259,24.35239,25.155,23.4014,25.84634,23.59918,24.20638,29.06072,22.07574,21.11169,26.35344,27.82363,25.05113,22.33046,24.48201,26.7162,24.21446,26.3805,25.27231,23.30592,20.65561,22.30464,23.44335,23.96802,24.56375,25.60156,21.23881,24.48885,27.09037,23.50646,20.80554,23.09771,19.84599,24.47276,24.63229,22.94899,26.87684,17.51489
Ct,TGFb_3_B_4,B,4,TGFb,3.0,20-06-2017,2,GSS2375_WellData_p11.txt,HDFn,25.09504,25.07015,25.12647,20.49389,23.57401,25.73551,21.43696,27.14786,29.44711,20.15739,20.29724,25.34599,27.54706,22.52679,20.70599,28.27515,27.41518,24.51515,26.0487,20.8548,22.93394,26.52117,18.34393,32.72453,25.85863,27.12968,27.66833,25.47516,,,30.11269,28.17631,27.65416,24.53161,24.76289,25.5554,23.64548,26.06692,23.98903,24.31326,29.44306,22.69762,21.67349,26.86271,28.37864,25.74429,22.62066,25.16594,26.74165,25.13546,27.28194,25.6894,24.10185,21.21848,23.06073,24.17955,24.64458,25.27299,26.6589,21.60944,24.60816,27.10435,24.51436,21.59083,23.47094,20.14762,25.34502,25.71585,23.40824,28.07447,18.08507
Ct,TGFb_3_B_5,B,5,TGFb,3.0,20-06-2017,2,GSS2375_WellData_p14.txt,HDFn,25.11593,25.11175,24.7842,19.94478,23.00494,25.75476,21.2484,26.58971,30.35528,19.93402,20.51498,25.41202,28.37471,21.43193,20.09898,27.68265,28.1698,24.80504,25.66239,20.56944,22.69448,25.76013,18.10172,33.96448,25.65517,27.00351,27.86175,25.89559,,,28.81179,27.13733,26.33368,24.21457,24.74917,25.53063,23.35155,26.12398,23.93075,24.10363,31.04424,22.6758,21.007,26.45481,28.46496,25.51436,22.13308,25.38305,26.72059,24.91684,26.88813,25.68515,23.47937,20.77683,21.85367,23.55412,23.92416,24.80196,25.56262,21.46989,24.48886,25.91924,24.1559,20.83956,22.84553,19.9421,25.41046,24.53817,22.90477,26.79305,17.63563
Ct,TGFb_3_B_6,B,6,TGFb,3.0,20-06-2017,2,GSS2375_WellData_p17.txt,HDFn,24.56585,24.38198,24.34499,20.45795,23.36971,26.04818,21.35597,27.42338,29.40304,19.99572,20.26555,25.47415,27.09569,21.79287,19.73141,28.21439,26.89378,24.51181,26.11031,20.80779,22.63245,25.80443,18.12687,33.79678,25.7022,26.53231,27.83525,25.27971,,,29.1047,27.70713,26.2244,24.29519,24.0766,25.32741,23.39167,26.02739,23.66288,24.47336,28.93096,22.70828,20.70945,26.80863,28.11505,25.01757,22.44133,24.98904,26.66482,24.47636,26.88501,25.79395,23.74323,21.00559,21.80375,23.99113,24.46178,24.78142,25.79836,21.42476,24.51034,26.19874,23.93682,21.20734,22.96179,20.10914,24.74086,24.83093,23.0092,26.67203,17.54597
Ct,TGFb_3_C_1,C,1,TGFb,3.0,11-07-2017,3,GSS2375_WellData_p3.txt,HDFn,24.65912,25.30611,24.74616,20.4601,23.06913,24.50721,21.16196,26.08029,28.54766,19.95511,20.1432,24.9565,26.30685,20.92551,20.46147,27.18256,25.10416,24.17358,25.75739,20.3165,22.65873,25.46786,17.5959,32.24249,24.1796,26.87237,26.5922,23.60975,,,29.89685,27.05655,26.63173,24.57202,23.0898,25.01271,22.81001,25.9659,23.58765,25.97867,29.64939,23.04725,20.90165,26.00981,27.86645,24.72166,22.28176,25.20582,26.10258,24.69278,25.40942,25.41259,22.59424,20.00013,21.99201,23.66002,24.09547,24.31389,24.83251,21.36695,24.02656,25.49654,23.32648,21.50232,22.96112,20.14691,23.35152,24.88307,23.76811,26.44196,17.59501
Ct,TGFb_3_C_2,C,2,TGFb,3.0,11-07-2017,3,GSS2375_WellData_p4.txt,HDFn,25.04845,25.50594,24.85802,20.41065,23.03526,24.81734,21.03937,26.4984,28.97613,19.85913,20.01813,25.51201,26.06078,20.8452,20.921,27.49976,25.29247,24.27563,25.82526,20.51745,22.66461,25.42763,17.49153,31.74666,24.29219,27.20515,26.00231,24.0401,,,29.71225,26.84437,26.28103,25.00486,23.3803,25.24331,22.89145,25.85916,23.45604,26.41796,29.99806,23.19995,21.12074,26.09233,27.7868,24.95242,22.42797,25.01369,26.77519,24.48935,25.65827,25.61939,22.80273,20.00322,21.82394,23.62107,23.9368,24.41588,24.80439,21.41062,24.1317,25.60803,23.61585,21.70182,22.99744,20.28335,23.48913,25.06798,23.72629,26.01687,17.75017
Ct,TGFb_3_C_3,C,3,TGFb,3.0,11-07-2017,3,GSS2375_WellData_p9.txt,HDFn,25.07291,26.15641,25.30612,20.48432,23.66602,25.00068,21.407,26.61645,28.42013,19.94974,20.10772,25.5127,25.48634,21.58083,20.93525,27.50728,25.65746,24.61028,25.90398,20.37689,22.69938,25.80416,17.61051,30.04148,24.63377,26.7355,26.81193,24.42838,,,27.94343,27.8538,26.80446,24.90695,23.48641,25.08319,22.86322,26.07093,23.35907,26.49827,28.84718,23.00904,21.41163,26.65024,27.37734,24.77092,22.64888,25.24001,26.94811,24.93307,25.93225,26.10422,22.72659,20.38328,22.04109,23.75686,23.80427,24.43472,25.11744,21.53072,24.13449,26.01244,23.84798,21.59067,22.94324,20.31184,23.63516,25.50636,23.80146,26.13061,18.15279
Ct,TGFb_3_C_4,C,4,TGFb,3.0,11-07-2017,3,GSS2375_WellData_p10.txt,HDFn,25.65809,25.8064,25.66275,20.59143,23.85737,25.0391,21.59704,26.91193,28.13311,20.10228,20.08607,25.73463,25.0014,21.77007,21.4404,27.4905,25.83639,24.91817,26.10958,20.63331,23.10968,26.07126,17.94155,30.28157,24.25535,27.12238,26.88617,24.05299,,,28.66499,28.17566,26.56443,24.84906,23.31314,25.13566,22.85696,25.7693,23.9443,26.52383,29.36736,23.40405,21.50317,26.41521,27.60682,25.42365,22.72934,25.50714,26.90493,25.24144,25.80046,26.01147,22.86168,20.42777,22.39173,23.92629,24.51725,24.69124,25.13803,21.89598,24.36309,26.44972,24.25438,21.75776,23.08685,20.79438,23.90233,25.89459,24.46734,26.55421,18.25203
Ct,TGFb_3_C_5,C,5,TGFb,3.0,11-07-2017,3,GSS2375_WellData_p15.txt,HDFn,25.18807,25.76856,24.83366,20.00377,23.17479,25.36682,21.26763,26.65864,29.86742,19.90588,20.07566,25.26557,27.23893,20.5451,20.21774,27.08987,25.96271,24.10381,25.61754,20.268,22.62716,25.07441,17.70262,34.79758,24.73592,26.9589,26.5624,24.55831,,,28.54054,26.93295,26.67532,25.11772,23.71903,25.23491,22.87392,26.12569,23.60304,25.88694,30.23569,22.66803,20.95926,25.9141,27.47486,24.96236,22.43139,24.84755,27.25261,24.12092,26.39519,25.51911,22.44319,19.98074,21.56266,23.24945,23.45545,24.72865,24.65751,21.23579,24.21972,25.10819,23.70624,21.03024,23.10741,20.06927,23.79493,24.68929,23.30069,26.59844,17.56269
Ct,TGFb_3_C_6,C,6,TGFb,3.0,11-07-2017,3,GSS2375_WellData_p16.txt,HDFn,24.60835,25.41327,24.63876,19.99161,22.70201,24.60072,21.20886,27.11343,30.18606,19.94796,20.08252,24.98076,26.33768,20.83061,19.92834,27.50856,25.42793,24.11866,25.483,20.21394,22.38199,24.72913,17.833,30.95958,24.3884,26.51977,26.30497,24.04911,,,28.73561,26.58159,26.07518,24.66453,22.81575,24.81882,22.81666,25.49972,23.47849,25.77243,29.02361,22.41424,20.96204,25.96041,27.44768,24.45636,22.18243,24.4185,26.35284,24.24462,25.75205,25.46393,22.42985,20.0433,21.77391,23.26161,23.49686,24.25873,24.48903,21.22744,24.01465,25.55394,23.56182,21.00935,22.88735,20.06766,23.01199,24.58504,23.53493,25.38825,17.20882
