cell_line,treatment,replicate,Assay,time,Ct,Norm2ref
C,TGFb,3,ITGA2,12.0,26.63128,0.0332573448453
C,TGFb,3,ITGA2,24.0,27.33139,0.0207475833421
C,TGFb,3,ITGA2,48.0,27.88268,0.0137491840758
C,TGFb,3,ITGA2,72.0,27.74267,0.020549108958
C,TGFb,3,ITGA2,96.0,28.43174,0.0149194904847
C,TGFb,3,JUN,0.5,23.8454,0.161034373921
C,TGFb,3,JUN,1.0,24.38592,0.121072648466
C,TGFb,3,JUN,2.0,24.5943,0.120257250991
C,TGFb,3,JUN,3.0,24.90695,0.0968890051329
C,TGFb,3,JUN,4.0,24.47272,0.12144752131
C,TGFb,3,JUN,8.0,24.67197,0.112017595721
C,TGFb,3,JUN,12.0,24.99855,0.103130774313
C,TGFb,3,JUN,24.0,24.65322,0.132793562274
C,TGFb,3,JUN,48.0,24.90993,0.107935385257
C,TGFb,3,JUN,72.0,24.82728,0.155028960132
C,TGFb,3,JUN,96.0,25.3683,0.124721498949
C,TGFb,3,JUNB,0.5,25.22191,0.0620222889292
C,TGFb,3,JUNB,1.0,23.97974,0.160442125342
C,TGFb,3,JUNB,2.0,22.69393,0.448931050682
C,TGFb,3,JUNB,3.0,23.48641,0.259357998844
C,TGFb,3,JUNB,4.0,25.88858,0.0455168632893
C,TGFb,3,JUNB,8.0,24.86465,0.0980130237119
C,TGFb,3,JUNB,12.0,24.8911,0.111105088978
C,TGFb,3,JUNB,24.0,25.02434,0.102673595161
C,TGFb,3,JUNB,48.0,25.0519,0.0978197655342
C,TGFb,3,JUNB,72.0,25.09575,0.128704968027
C,TGFb,3,JUNB,96.0,24.89816,0.172769693933
C,TGFb,3,LARP6,0.5,25.14402,0.0654628661713
C,TGFb,3,LARP6,1.0,24.81809,0.0897325293128
C,TGFb,3,LARP6,2.0,25.18088,0.0800816655447
C,TGFb,3,LARP6,3.0,25.08319,0.0857474019164
C,TGFb,3,LARP6,4.0,24.9908,0.084806870096
C,TGFb,3,LARP6,8.0,25.49632,0.0632604344356
C,TGFb,3,LARP6,12.0,25.27514,0.0851385779487
C,TGFb,3,LARP6,24.0,25.38253,0.0801000588483
C,TGFb,3,LARP6,48.0,25.49491,0.0719560507029
C,TGFb,3,LARP6,72.0,24.7098,0.168181351398
C,TGFb,3,LARP6,96.0,24.71078,0.19673179951
C,TGFb,3,LOXL1,0.5,23.17313,0.256620900332
C,TGFb,3,LOXL1,1.0,23.03152,0.309571569378
C,TGFb,3,LOXL1,2.0,22.96548,0.371907511036
C,TGFb,3,LOXL1,3.0,22.86322,0.399483208752
C,TGFb,3,LOXL1,4.0,22.97801,0.342248221739
C,TGFb,3,LOXL1,8.0,22.78259,0.414998283309
C,TGFb,3,LOXL1,12.0,22.57433,0.553542810638
C,TGFb,3,LOXL1,24.0,22.10875,0.774709380044
C,TGFb,3,LOXL1,48.0,22.35035,0.636317990746
C,TGFb,3,LOXL1,72.0,22.37749,0.846979905874
C,TGFb,3,LOXL1,96.0,22.62219,0.83676364508
C,TGFb,3,LOXL2,0.5,26.30036,0.0293698677535
C,TGFb,3,LOXL2,1.0,26.5714,0.0266165037682
C,TGFb,3,LOXL2,2.0,26.26265,0.03783448952
C,TGFb,3,LOXL2,3.0,26.07093,0.0432395934741
C,TGFb,3,LOXL2,4.0,25.83427,0.0472629978278
C,TGFb,3,LOXL2,8.0,25.48475,0.0637698047281
C,TGFb,3,LOXL2,12.0,25.96067,0.0529372405356
C,TGFb,3,LOXL2,24.0,25.69195,0.0646380332893
C,TGFb,3,LOXL2,48.0,24.28112,0.166899300918
C,TGFb,3,LOXL2,72.0,23.73388,0.330795072143
C,TGFb,3,LOXL2,96.0,23.56128,0.436423918624
C,TGFb,3,LTBP2,0.5,24.67598,0.0905501335843
C,TGFb,3,LTBP2,1.0,24.27331,0.130901622786
C,TGFb,3,LTBP2,2.0,24.25107,0.152557582243
C,TGFb,3,LTBP2,3.0,23.35907,0.283291018781
C,TGFb,3,LTBP2,4.0,23.34411,0.265542548423
C,TGFb,3,LTBP2,8.0,23.00982,0.354522051935
C,TGFb,3,LTBP2,12.0,22.84315,0.45943950052
C,TGFb,3,LTBP2,24.0,21.70055,1.02806188605
C,TGFb,3,LTBP2,48.0,21.42543,1.20809994872
C,TGFb,3,LTBP2,72.0,21.87731,1.19795992588
C,TGFb,3,LTBP2,96.0,22.17856,1.13801697479
C,TGFb,3,MMP1,0.5,26.20499,0.0313769858363
C,TGFb,3,MMP1,1.0,26.33452,0.0313659895308
C,TGFb,3,MMP1,2.0,26.78022,0.0264291857816
C,TGFb,3,MMP1,3.0,26.49827,0.0321543284621
C,TGFb,3,MMP1,4.0,26.03122,0.0412319056321
C,TGFb,3,MMP1,8.0,26.82977,0.025102889961
C,TGFb,3,MMP1,12.0,27.85629,0.014227310792
C,TGFb,3,MMP1,24.0,29.49026,0.00464603942803
C,TGFb,3,MMP1,48.0,29.21188,0.0054720222694
C,TGFb,3,MMP1,72.0,30.58111,0.00287301182848
C,TGFb,3,MMP1,96.0,30.71791,0.00305878003346
C,TGFb,3,MMP13,0.5,30.36596,0.00175401959438
C,TGFb,3,MMP13,1.0,27.86179,0.0108819045372
C,TGFb,3,MMP13,2.0,29.23461,0.00482212842744
C,TGFb,3,MMP13,3.0,28.84718,0.00631171058589
C,TGFb,3,MMP13,4.0,30.76235,0.00155246337698
C,TGFb,3,MMP13,8.0,28.63501,0.00718277616735
C,TGFb,3,MMP13,12.0,28.72108,0.00781259099517
C,TGFb,3,MMP13,24.0,28.70761,0.00799252525372
C,TGFb,3,MMP13,48.0,28.6426,0.00811929296382
C,TGFb,3,MMP13,72.0,28.49464,0.0122019002149
C,TGFb,3,MMP13,96.0,28.28242,0.0165464103559
C,TGFb,3,MMP14,0.5,23.08088,0.273565950286
C,TGFb,3,MMP14,1.0,22.79377,0.365032010415
C,TGFb,3,MMP14,2.0,23.03222,0.355094714139
C,TGFb,3,MMP14,3.0,23.00904,0.361079086962
C,TGFb,3,MMP14,4.0,23.08902,0.316901183037
C,TGFb,3,MMP14,8.0,23.46856,0.257957853272
C,TGFb,3,MMP14,12.0,23.87678,0.224426789465
C,TGFb,3,MMP14,24.0,23.84407,0.232678064371
C,TGFb,3,MMP14,48.0,23.71456,0.247175870271
C,TGFb,3,MMP14,72.0,23.12968,0.502853357971
C,TGFb,3,MMP14,96.0,23.31452,0.517834171972
C,TGFb,3,MMP2,0.5,21.57835,0.775119460845
C,TGFb,3,MMP2,1.0,21.38993,0.965892734794
C,TGFb,3,MMP2,2.0,21.35874,1.13269213433
C,TGFb,3,MMP2,3.0,21.41163,1.09262381187
C,TGFb,3,MMP2,4.0,21.41422,1.01178653909
C,TGFb,3,MMP2,8.0,20.95116,1.47693596159
C,TGFb,3,MMP2,12.0,20.86082,1.81538658742
C,TGFb,3,MMP2,24.0,20.58025,2.2349260763
C,TGFb,3,MMP2,48.0,20.74484,1.9363366723
C,TGFb,3,MMP2,72.0,20.51594,3.07790701522
C,TGFb,3,MMP2,96.0,20.65661,3.26814518864
C,TGFb,3,NOX4,0.5,29.00305,0.00451139892794
C,TGFb,3,NOX4,1.0,30.25965,0.00206479588627
C,TGFb,3,NOX4,2.0,29.28123,0.00466879445415
C,TGFb,3,NOX4,3.0,26.65024,0.0289395594421
C,TGFb,3,NOX4,4.0,25.44222,0.0620211871287
C,TGFb,3,NOX4,8.0,24.9845,0.0901997517881
C,TGFb,3,NOX4,12.0,24.51136,0.144559648003
C,TGFb,3,NOX4,24.0,23.87153,0.228291193509
C,TGFb,3,NOX4,48.0,23.96103,0.2083584936
C,TGFb,3,NOX4,72.0,23.55804,0.373673367346
C,TGFb,3,NOX4,96.0,23.84451,0.358630993087
C,TGFb,3,PDGFA,0.5,30.85947,0.00124587114497
C,TGFb,3,PDGFA,1.0,30.23779,0.00209632031007
C,TGFb,3,PDGFA,2.0,27.60474,0.0149237694688
C,TGFb,3,PDGFA,3.0,27.37734,0.0174828811639
C,TGFb,3,PDGFA,4.0,28.4462,0.00773129043404
C,TGFb,3,PDGFA,8.0,28.82232,0.00630821380491
C,TGFb,3,PDGFA,12.0,28.48736,0.00918653680431
C,TGFb,3,PDGFA,24.0,28.24376,0.0110234308131
C,TGFb,3,PDGFA,48.0,28.43454,0.00937886993126
C,TGFb,3,PDGFA,72.0,27.90197,0.0184008937063
C,TGFb,3,PDGFA,96.0,28.38377,0.0154239070978
C,TGFb,3,PMEPA1,0.5,29.68994,0.00280244267875
C,TGFb,3,PMEPA1,1.0,28.93237,0.00518117449428
C,TGFb,3,PMEPA1,2.0,26.78058,0.0264225916508
C,TGFb,3,PMEPA1,3.0,24.77092,0.106469105867
C,TGFb,3,PMEPA1,4.0,24.63022,0.10888709995
C,TGFb,3,PMEPA1,8.0,25.02222,0.0878719959116
C,TGFb,3,PMEPA1,12.0,24.48998,0.146717900384
C,TGFb,3,PMEPA1,24.0,24.47258,0.150506438757
C,TGFb,3,PMEPA1,48.0,24.62851,0.131183649099
C,TGFb,3,PMEPA1,72.0,24.76427,0.161949918581
C,TGFb,3,PMEPA1,96.0,25.04707,0.155826453746
C,TGFb,3,PPIA,0.5,22.28312,0.475567021727
C,TGFb,3,PPIA,1.0,22.37225,0.488901212214
C,TGFb,3,PPIA,2.0,22.65556,0.461031039398
C,TGFb,3,PPIA,3.0,22.64888,0.463469648854
C,TGFb,3,PPIA,4.0,22.41003,0.507364664275
C,TGFb,3,PPIA,8.0,22.56491,0.482585767704
C,TGFb,3,PPIA,12.0,22.81604,0.468154556098
C,TGFb,3,PPIA,24.0,22.76804,0.490538104431
C,TGFb,3,PPIA,48.0,22.45518,0.591721334257
C,TGFb,3,PPIA,72.0,22.55492,0.748964709994
C,TGFb,3,PPIA,96.0,22.64564,0.823272577574
C,TGFb,3,PPP3CA,0.5,25.32106,0.0579029467084
C,TGFb,3,PPP3CA,1.0,25.39601,0.0601144190476
C,TGFb,3,PPP3CA,2.0,25.42542,0.0675957236726
C,TGFb,3,PPP3CA,3.0,25.24001,0.0769154253698
C,TGFb,3,PPP3CA,4.0,25.07644,0.0799191445342
C,TGFb,3,PPP3CA,8.0,25.15301,0.0802562342117
C,TGFb,3,PPP3CA,12.0,24.87167,0.112611557293
C,TGFb,3,PPP3CA,24.0,24.61068,0.136767477599
C,TGFb,3,PPP3CA,48.0,24.57273,0.136355029146
C,TGFb,3,PPP3CA,72.0,24.31396,0.221277650425
C,TGFb,3,PPP3CA,96.0,24.56069,0.218301216835
C,TGFb,3,PSMD14,0.5,26.85888,0.019942092107
C,TGFb,3,PSMD14,1.0,26.85408,0.0218804297985
C,TGFb,3,PSMD14,2.0,26.39146,0.0346028766734
C,TGFb,3,PSMD14,3.0,26.94811,0.023540956813
C,TGFb,3,PSMD14,4.0,27.20591,0.0182648656326
C,TGFb,3,PSMD14,8.0,26.35954,0.0347757942111
C,TGFb,3,PSMD14,12.0,27.19027,0.0225743272422
C,TGFb,3,PSMD14,24.0,26.91215,0.0277441442091
C,TGFb,3,PSMD14,48.0,26.05023,0.0489665314658
C,TGFb,3,PSMD14,72.0,26.60269,0.0452857087775
C,TGFb,3,PSMD14,96.0,26.37545,0.0620524540414
C,TGFb,3,PTEN,0.5,25.49016,0.0514987269586
C,TGFb,3,PTEN,1.0,25.03554,0.0771775409632
C,TGFb,3,PTEN,2.0,25.23144,0.0773237700227
C,TGFb,3,PTEN,3.0,24.93307,0.095150613552
C,TGFb,3,PTEN,4.0,24.67924,0.105249475626
C,TGFb,3,PTEN,8.0,24.61077,0.116871678863
C,TGFb,3,PTEN,12.0,24.3352,0.163333972983
C,TGFb,3,PTEN,24.0,23.95684,0.215183164341
C,TGFb,3,PTEN,48.0,23.93318,0.212419750436
C,TGFb,3,PTEN,72.0,24.11697,0.253651508927
C,TGFb,3,PTEN,96.0,24.34618,0.253297031943
C,TGFb,3,RARA,0.5,28.05337,0.00871351530364
C,TGFb,3,RARA,1.0,26.95347,0.0204237966309
C,TGFb,3,RARA,2.0,26.12629,0.0415849639045
C,TGFb,3,RARA,3.0,25.93225,0.0476023553478
C,TGFb,3,RARA,4.0,26.57803,0.0282245609738
C,TGFb,3,RARA,8.0,27.14851,0.0201267393131
C,TGFb,3,RARA,12.0,27.57368,0.0173060082232
C,TGFb,3,RARA,24.0,27.73909,0.015640030245
C,TGFb,3,RARA,48.0,27.31278,0.0204095731046
C,TGFb,3,RARA,72.0,26.94972,0.0356036669626
C,TGFb,3,RARA,96.0,27.2507,0.033828477945
C,TGFb,3,RARG,0.5,25.26143,0.0603463607139
C,TGFb,3,RARG,1.0,25.54068,0.0543786779593
C,TGFb,3,RARG,2.0,25.525,0.0630874037197
C,TGFb,3,RARG,3.0,26.10422,0.0422532689103
C,TGFb,3,RARG,4.0,25.98076,0.0426995581298
C,TGFb,3,RARG,8.0,26.02242,0.0439299075554
C,TGFb,3,RARG,12.0,25.8314,0.0578995844253
C,TGFb,3,RARG,24.0,27.68461,0.0162419325549
C,TGFb,3,RARG,48.0,27.18458,0.0223062192376
C,TGFb,3,RARG,72.0,26.89205,0.0370557092254
C,TGFb,3,RARG,96.0,27.37468,0.0310427908617
C,TGFb,3,RHOB,0.5,24.48521,0.103351453224
C,TGFb,3,RHOB,1.0,24.22853,0.135028409997
C,TGFb,3,RHOB,2.0,22.97946,0.368321058551
C,TGFb,3,RHOB,3.0,22.72659,0.439165542927
C,TGFb,3,RHOB,4.0,23.77901,0.196433779936
C,TGFb,3,RHOB,8.0,23.50264,0.251935664737
C,TGFb,3,RHOB,12.0,23.45403,0.300839686461
C,TGFb,3,RHOB,24.0,23.23277,0.355447184586
C,TGFb,3,RHOB,48.0,23.65007,0.258475566797
C,TGFb,3,RHOB,72.0,23.56929,0.370770829202
C,TGFb,3,RHOB,96.0,23.5214,0.4486561453
C,TGFb,3,SERPINE1,0.5,23.23325,0.246146747195
C,TGFb,3,SERPINE1,1.0,22.22444,0.541647019536
C,TGFb,3,SERPINE1,2.0,20.98416,1.46849239064
C,TGFb,3,SERPINE1,3.0,20.38328,2.2286140135
C,TGFb,3,SERPINE1,4.0,20.95717,1.38891176514
C,TGFb,3,SERPINE1,8.0,21.33462,1.13221447533
C,TGFb,3,SERPINE1,12.0,21.42525,1.2276053204
C,TGFb,3,SERPINE1,24.0,20.98287,1.69068409032
C,TGFb,3,SERPINE1,48.0,21.18012,1.43201818856
C,TGFb,3,SERPINE1,72.0,20.85761,2.42886052664
C,TGFb,3,SERPINE1,96.0,21.26865,2.13825227833
C,TGFb,3,SERPINE2,0.5,22.94508,0.300567427876
C,TGFb,3,SERPINE2,1.0,22.99441,0.317637882355
C,TGFb,3,SERPINE2,2.0,22.71031,0.443862825525
C,TGFb,3,SERPINE2,3.0,22.04109,0.706292053324
C,TGFb,3,SERPINE2,4.0,21.64924,0.859687926708
C,TGFb,3,SERPINE2,8.0,20.97493,1.45280117413
C,TGFb,3,SERPINE2,12.0,20.65018,2.1007679387
C,TGFb,3,SERPINE2,24.0,19.89586,3.5915761708
C,TGFb,3,SERPINE2,48.0,19.97663,3.29788208594
C,TGFb,3,SERPINE2,72.0,19.94179,4.58238808969
C,TGFb,3,SERPINE2,96.0,20.38127,3.95536841297
C,TGFb,3,SKI,0.5,24.62963,0.0935065073689
C,TGFb,3,SKI,1.0,24.50357,0.111591178395
C,TGFb,3,SKI,2.0,23.96586,0.185904782506
C,TGFb,3,SKI,3.0,23.75686,0.215023577999
C,TGFb,3,SKI,4.0,23.43853,0.24872009029
C,TGFb,3,SKI,8.0,23.64018,0.229026631841
C,TGFb,3,SKI,12.0,24.14087,0.186885533713
C,TGFb,3,SKI,24.0,23.98105,0.211602285163
C,TGFb,3,SKI,48.0,24.32282,0.162144255427
C,TGFb,3,SKI,72.0,24.0396,0.267625900105
C,TGFb,3,SKI,96.0,24.19667,0.280955213578
C,TGFb,3,SKIL,0.5,26.5155,0.0253010414268
C,TGFb,3,SKIL,1.0,26.52789,0.0274314536826
C,TGFb,3,SKIL,2.0,25.62473,0.0588736461774
C,TGFb,3,SKIL,3.0,23.80427,0.208072292497
C,TGFb,3,SKIL,4.0,24.46757,0.12188182821
C,TGFb,3,SKIL,8.0,25.0936,0.0836301681364
C,TGFb,3,SKIL,12.0,25.12206,0.0946690597436
C,TGFb,3,SKIL,24.0,25.05161,0.100751073288
C,TGFb,3,SKIL,48.0,24.47715,0.145694651017
C,TGFb,3,SKIL,72.0,24.83303,0.154412306965
C,TGFb,3,SKIL,96.0,25.00155,0.160821486714
C,TGFb,3,SMAD3,0.5,24.8702,0.0791449209371
C,TGFb,3,SMAD3,1.0,24.62655,0.10247293961
C,TGFb,3,SMAD3,2.0,24.50099,0.128292237863
C,TGFb,3,SMAD3,3.0,24.43472,0.134409477056
C,TGFb,3,SMAD3,4.0,24.94232,0.0877051245252
C,TGFb,3,SMAD3,8.0,24.9373,0.0931995806476
C,TGFb,3,SMAD3,12.0,25.73831,0.0617587260537
C,TGFb,3,SMAD3,24.0,25.74873,0.0621434915753
C,TGFb,3,SMAD3,48.0,26.44786,0.0371707038471
C,TGFb,3,SMAD3,72.0,26.24821,0.0578988959256
C,TGFb,3,SMAD3,96.0,27.18857,0.0353171338663
C,TGFb,3,SMAD7,0.5,28.31811,0.00725268335884
C,TGFb,3,SMAD7,1.0,25.99288,0.0397468651048
C,TGFb,3,SMAD7,2.0,24.45885,0.132094819213
C,TGFb,3,SMAD7,3.0,25.11744,0.0837357072385
C,TGFb,3,SMAD7,4.0,26.03756,0.0410511073871
C,TGFb,3,SMAD7,8.0,26.03309,0.0436062057179
C,TGFb,3,SMAD7,12.0,26.06733,0.0491647052349
C,TGFb,3,SMAD7,24.0,25.93344,0.054675454294
C,TGFb,3,SMAD7,48.0,25.83944,0.05667003159
C,TGFb,3,SMAD7,72.0,25.73573,0.0825927895264
C,TGFb,3,SMAD7,96.0,26.21209,0.0694920657166
C,TGFb,3,SPARC,0.5,21.66887,0.727979928967
C,TGFb,3,SPARC,1.0,21.74631,0.754480169771
C,TGFb,3,SPARC,2.0,21.68084,0.906045740659
C,TGFb,3,SPARC,3.0,21.53072,1.00605332052
C,TGFb,3,SPARC,4.0,21.68143,0.840718631454
C,TGFb,3,SPARC,8.0,21.2202,1.22566717461
C,TGFb,3,SPARC,12.0,20.94962,1.70701626338
C,TGFb,3,SPARC,24.0,19.8604,3.68094734576
C,TGFb,3,SPARC,48.0,19.16725,5.77940037121
C,TGFb,3,SPARC,72.0,18.59214,11.6782293766
C,TGFb,3,SPARC,96.0,19.1618,9.21051660416
C,TGFb,3,TGFB1,0.5,25.05593,0.0695845380585
C,TGFb,3,TGFB1,1.0,24.72566,0.0956696338871
C,TGFb,3,TGFB1,2.0,24.19714,0.15836833288
C,TGFb,3,TGFB1,3.0,24.13449,0.165503859938
C,TGFb,3,TGFB1,4.0,23.9814,0.170722480802
C,TGFb,3,TGFB1,8.0,23.88566,0.193192001952
C,TGFb,3,TGFB1,12.0,23.89213,0.222051589485
C,TGFb,3,TGFB1,24.0,23.97641,0.212283936627
C,TGFb,3,TGFB1,48.0,24.19633,0.177002276039
C,TGFb,3,TGFB1,72.0,24.16513,0.245323891757
C,TGFb,3,TGFB1,96.0,24.70318,0.197770901158
C,TGFb,3,TGFBR1,0.5,26.8864,0.0195652937329
C,TGFb,3,TGFBR1,1.0,27.00469,0.0197114113412
C,TGFb,3,TGFBR1,2.0,26.08574,0.0427703786556
C,TGFb,3,TGFBR1,3.0,26.01244,0.045028641708
C,TGFb,3,TGFBR1,4.0,26.17133,0.0374158912434
C,TGFb,3,TGFBR1,8.0,25.8565,0.0492841404132
C,TGFb,3,TGFBR1,12.0,25.64845,0.065727767946
C,TGFb,3,TGFBR1,24.0,24.41001,0.157177554198
C,TGFb,3,TGFBR1,48.0,23.93234,0.212543466496
C,TGFb,3,TGFBR1,72.0,23.82648,0.310229900561
C,TGFb,3,TGFBR1,96.0,24.03539,0.314186277868
C,TGFb,3,TGFBR2,0.5,24.04118,0.140599228168
C,TGFb,3,TGFBR2,1.0,23.85203,0.175292343462
C,TGFb,3,TGFBR2,2.0,23.69732,0.223938702419
C,TGFb,3,TGFBR2,3.0,23.84798,0.201862771219
C,TGFb,3,TGFBR2,4.0,24.01103,0.167251951633
C,TGFb,3,TGFBR2,8.0,24.28066,0.146920465132
C,TGFb,3,TGFBR2,12.0,24.15514,0.185046121606
C,TGFb,3,TGFBR2,24.0,23.98034,0.211706447576
C,TGFb,3,TGFBR2,48.0,24.32002,0.162459252537
C,TGFb,3,TGFBR2,72.0,24.88419,0.14903257899
C,TGFb,3,TGFBR2,96.0,25.05251,0.155239982122
C,TGFb,3,THBS1,0.5,21.34065,0.913952175164
C,TGFb,3,THBS1,1.0,21.11648,1.16746952216
C,TGFb,3,THBS1,2.0,21.58025,0.971472989977
C,TGFb,3,THBS1,3.0,21.59067,0.96510429989
C,TGFb,3,THBS1,4.0,21.46751,0.975095177902
C,TGFb,3,THBS1,8.0,21.27074,1.18347339474
C,TGFb,3,THBS1,12.0,20.97899,1.67261661999
C,TGFb,3,THBS1,24.0,20.73941,2.00147987968
C,TGFb,3,THBS1,48.0,20.4521,2.37194378241
C,TGFb,3,THBS1,72.0,20.44421,3.23480702115
C,TGFb,3,THBS1,96.0,20.40087,3.90199540007
C,TGFb,3,THBS2,0.5,22.85837,0.319186287739
C,TGFb,3,THBS2,1.0,22.89724,0.339768706369
C,TGFb,3,THBS2,2.0,23.0715,0.345557043242
C,TGFb,3,THBS2,3.0,22.94324,0.377928905135
C,TGFb,3,THBS2,4.0,23.00259,0.336466540634
C,TGFb,3,THBS2,8.0,22.88307,0.387078283266
C,TGFb,3,THBS2,12.0,22.94649,0.427680935498
C,TGFb,3,THBS2,24.0,22.48364,0.597428146107
C,TGFb,3,THBS2,48.0,21.72106,0.984258940249
C,TGFb,3,THBS2,72.0,21.13457,2.00460730791
C,TGFb,3,THBS2,96.0,21.12728,2.35838961573
C,TGFb,3,TIMP1,0.5,20.23543,1.96620068283
C,TGFb,3,TIMP1,1.0,20.2965,2.06102911845
C,TGFb,3,TIMP1,2.0,20.28608,2.38240021626
C,TGFb,3,TIMP1,3.0,20.31184,2.3417495202
C,TGFb,3,TIMP1,4.0,20.26587,2.24272845222
C,TGFb,3,TIMP1,8.0,20.32756,2.2755373614
C,TGFb,3,TIMP1,12.0,20.63717,2.11979801414
C,TGFb,3,TIMP1,24.0,20.35485,2.61285508703
C,TGFb,3,TIMP1,48.0,21.07782,1.53724787965
C,TGFb,3,TIMP1,72.0,21.10792,2.04198129085
C,TGFb,3,TIMP1,96.0,21.45815,1.87505391237
C,TGFb,3,TIMP3,0.5,24.34529,0.113877180174
C,TGFb,3,TIMP3,1.0,23.50422,0.223081825595
C,TGFb,3,TIMP3,2.0,23.97392,0.184869071767
C,TGFb,3,TIMP3,3.0,23.63516,0.233949130126
C,TGFb,3,TIMP3,4.0,24.05479,0.162255012254
C,TGFb,3,TIMP3,8.0,23.83023,0.200759097905
C,TGFb,3,TIMP3,12.0,23.91101,0.219164616545
C,TGFb,3,TIMP3,24.0,24.10207,0.19457619367
C,TGFb,3,TIMP3,48.0,23.22435,0.347195418811
C,TGFb,3,TIMP3,72.0,21.94152,1.14581144067
C,TGFb,3,TIMP3,96.0,21.55119,1.7579476112
C,TGFb,3,TP53BP1,0.5,25.2637,0.06025148375
C,TGFb,3,TP53BP1,1.0,25.51386,0.0553990438808
C,TGFb,3,TP53BP1,2.0,25.46272,0.0658704761943
C,TGFb,3,TP53BP1,3.0,25.50636,0.0639490514248
C,TGFb,3,TP53BP1,4.0,25.64062,0.0540524922945
C,TGFb,3,TP53BP1,8.0,25.56231,0.060432032446
C,TGFb,3,TP53BP1,12.0,25.33437,0.0817139840197
C,TGFb,3,TP53BP1,24.0,25.23468,0.0887442288684
C,TGFb,3,TP53BP1,48.0,25.15199,0.0912633749846
C,TGFb,3,TP53BP1,72.0,25.28598,0.112805526009
C,TGFb,3,TP53BP1,96.0,25.77773,0.0939054094378
C,TGFb,3,VCAN,0.5,23.90694,0.154309691571
C,TGFb,3,VCAN,1.0,24.12351,0.145224310727
C,TGFb,3,VCAN,2.0,24.17503,0.160814097652
C,TGFb,3,VCAN,3.0,23.80146,0.208477958907
C,TGFb,3,VCAN,4.0,23.69104,0.2087842734
C,TGFb,3,VCAN,8.0,22.99943,0.357084464482
C,TGFb,3,VCAN,12.0,23.11491,0.380557617509
C,TGFb,3,VCAN,24.0,22.66337,0.52745031759
C,TGFb,3,VCAN,48.0,23.199,0.353350000678
C,TGFb,3,VCAN,72.0,23.77593,0.321292597715
C,TGFb,3,VCAN,96.0,24.13054,0.294133309252
C,TGFb,3,VEGFA,0.5,27.173,0.0160402515788
C,TGFb,3,VEGFA,1.0,27.20014,0.0172139845293
C,TGFb,3,VEGFA,2.0,26.1962,0.0396178881781
C,TGFb,3,VEGFA,3.0,26.13061,0.0414873917314
C,TGFb,3,VEGFA,4.0,27.15689,0.0188961345212
C,TGFb,3,VEGFA,8.0,27.14543,0.0201697536535
C,TGFb,3,VEGFA,12.0,27.74153,0.0154052595925
C,TGFb,3,VEGFA,24.0,26.34469,0.0411143865313
C,TGFb,3,VEGFA,48.0,25.27128,0.0840207699616
C,TGFb,3,VEGFA,72.0,24.811,0.156788282336
C,TGFb,3,VEGFA,96.0,24.51516,0.225300446404
C,TGFb,3,VIM,0.5,17.815,10.5256730312
C,TGFb,3,VIM,1.0,17.73457,12.1703173906
C,TGFb,3,VIM,2.0,17.83,13.0727956232
C,TGFb,3,VIM,3.0,18.15279,10.458737238
C,TGFb,3,VIM,4.0,17.98852,10.8724483538
C,TGFb,3,VIM,8.0,17.83263,12.8272257341
C,TGFb,3,VIM,12.0,18.06187,12.6338881822
C,TGFb,3,VIM,24.0,18.06503,12.7767332691
C,TGFb,3,VIM,48.0,19.46658,4.69651239543
C,TGFb,3,VIM,72.0,19.39523,6.69303077507
C,TGFb,3,VIM,96.0,19.61117,6.7454377793
C,TGFb,4,ACTA2,0.5,25.4527,0.0767107229413
C,TGFb,4,ACTA2,1.0,25.28591,0.0902554404664
C,TGFb,4,ACTA2,2.0,25.35881,0.0763527537539
C,TGFb,4,ACTA2,3.0,25.65809,0.0614647079277
C,TGFb,4,ACTA2,4.0,25.60133,0.0755543347051
C,TGFb,4,ACTA2,8.0,25.41157,0.0673095052369
C,TGFb,4,ACTA2,12.0,25.03729,0.102735317149
C,TGFb,4,ACTA2,24.0,22.38,0.683557795135
C,TGFb,4,ACTA2,48.0,20.32472,3.79000943238
C,TGFb,4,ACTA2,72.0,20.02135,5.16673900479
C,TGFb,4,ACTA2,96.0,20.28014,4.6232535207
C,TGFb,4,ADAMTS1,0.5,24.3785,0.161518583415
C,TGFb,4,ADAMTS1,1.0,24.45937,0.160061441067
C,TGFb,4,ADAMTS1,2.0,26.36512,0.0380097672369
C,TGFb,4,ADAMTS1,3.0,25.8064,0.0554600253299
C,TGFb,4,ADAMTS1,4.0,24.97795,0.116389945396
C,TGFb,4,ADAMTS1,8.0,24.48248,0.128162318967
C,TGFb,4,ADAMTS1,12.0,24.53607,0.14541259351
C,TGFb,4,ADAMTS1,24.0,24.91203,0.118183884487
C,TGFb,4,ADAMTS1,48.0,25.43235,0.109923476221
C,TGFb,4,ADAMTS1,72.0,25.45489,0.119552318062
C,TGFb,4,ADAMTS1,96.0,25.4774,0.126013349008
C,TGFb,4,ATP6AP1,0.5,25.45432,0.076624632935
C,TGFb,4,ATP6AP1,1.0,25.51654,0.076921340158
C,TGFb,4,ATP6AP1,2.0,25.36844,0.0758447957592
C,TGFb,4,ATP6AP1,3.0,25.66275,0.0612664931687
C,TGFb,4,ATP6AP1,4.0,25.63659,0.0737301416207
